Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Czechia,CZE,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366003028.678392,330664909.387301,296987593.203636,105098605.876814,73611429.6097369,98047790.9556987,113057210.135458,197423416.343114,319779764.507291,291737675.717459,165935453.248049,342718419,1003736831.73547,1348873328.27134,1522870043.4066,1978914488.41722,1861813240.92827,1784123698.37415,2321338412.90685,2522984152.8174,2662580950.0477,2923703983.00275,2744369450.52896,3247435915.25651,3838038481.89575,4262308210.34795,4598582249.32904,5238035671.88243,6301985198.46889,6881150131.30007,7135400272.25449,7619332948.99764,
Germany,DEU,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,111269523.7,163220747.68912,258339580.693701,278723870.471868,303530516.271981,1347458202.72092,2462100441.34196,992361310.819541,1301031513.74368,3092042312.23996,3296144518.16524,3885647099.94689,4523724051.01397,4476938530.10994,5075249994.55284,6127288575.88685,7042631976.30913,8754159694.11997,10693063702.5613,11064327273.6551,13414985872.9339,16352912355.1014,19264053613.4439,18552357219.398,20872199778.2106,23608404059.0772,25323767598.0302,22866546580.8304,21374560758.1661,22663886608.3625,25553073833.1725,29474526758.1601,33589267292.3352,33445694047.9163,35853220124.6632,42652483994.4445,43289187749.5131,49881294557.2185,53942494152.5442,
Djibouti,DJI,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3550508.94379392,3550508.94379392,3612403.71143534,4923447.42602168,4462050.06724022,4355140.92313232,4388901.70548218,5773093.78182657,4366394.51724894,3319810.26440319,3308556.67028657,3983772.31728383,5570529.08772739,5598663.07301894,5823734.95535136,6116328.40238351,6527084.58764017,6667754.51409794,7539908.05813606,7427372.11696985,8102587.76396711,9756866.0991104,65946061.523399,81504155.3896275,85229095.0422291,90287585.5976502,95588028.4265787,101805639.176012,112794773.830892,84992769.57,81464767.8102193,96366931.9935427,103737422.787483,80518861.5419546,
Dominica,DMA,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5644444.44444444,6725925.92592592,7425925.92592592,9333333.33333333,15025925.9259259,16862962.9629629,25444444.4444444,2835711.89347599,2510147.49707837,1747947.25958447,1338860.14968252,2418391.18198858,2631700.80202493,3209421.41074895,3209493.9292652,3269351.00225853,3839177.78978744,3014387.5440936,3176504.76075358,3342311.57045934,3525162.27818263,3531723.89259259,3516298.48518518,3682763.70486592,3220122.04743237,2738935.28490028,3043442.59259259,2935178.51851851,2979206.29629629,3039088.14814814,3099870,3161867.4074074,
Denmark,DNK,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2057544100.19939,2104104093.26926,2557253778.85635,2814120501.80271,2867542658.82384,2837813878.38372,2583463685.57429,2974204163.97497,3812411259.80182,4084560541.96088,3886731717.78544,4115404563.57005,4800270248.35232,5434174686.80921,6085949862.98395,6580051006.72681,7079615994.13958,7701423684.28782,8971854111.3709,9611092436.70425,
Dominican Republic,DOM,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201400000,237500000,246500000,191400000,158600000,144800000,141600000,136900000,97100000,119100000,129100000,132170000,128900000,159800000,164000000,151900000,153700000,227600000,222200000,229200000,212500000,192700000,168300000,147200000,130100000,118500000,98300000,84600000,67700000,64800000,58300000,52500000,
Algeria,DZA,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,1205761.12695397,2521495.75191545,2595200.60968058,3127076.57510249,2317063.04589145,5661784.58847611,6055796.86060303,4816013.24443909,6165718.60455865,5103867.24274206,7835468.8995462,4395777.79906786,5257237.73776679,2790954.70187487,2165337.01440625,,,,,,,,,,,,,,95999999.9999956,99000000.0000045,142573128.21314,123897758.410092,99477008.7730509,154656835.689698,176276220.647112,255213005.32701,212038088.270125,191497457.050388,172182810.415728,192812901.274168,157476432.799419,132078821.936934,90765792.3442339,74097259.4310991,85419057.9087456,87433300.762709,84910679.1323481,72750835.4027968,
East Asia & Pacific (excluding high income),EAP,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4720038968.59083,5564583231.72892,7427324307.29397,10207493592.5118,12912021850.3414,13335831002.8928,16708911616.0078,21466929321.086,24185199122.7036,25132193718.6888,28461215583.3409,32669615583.9895,35398388623.2072,36930383249.1977,40901994638.6175,46321135152.3303,50047294602.7751,62645253123.5051,69225773806.7669,72774311459.6172,82501922127.0293,
Early-demographic dividend,EAR,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16856486693.4727,19819529554.331,27206821593.1945,34305520880.2983,43695824255.6276,54523308510.2552,69238548753.7764,66867731297.3599,75132001738.9836,87175068669.2838,94172926882.026,101128350335.24,106140840390.391,107864266906.722,113295965199.923,116190309780.598,129115698293.954,144542316948.755,154490097919.388,186741495117.007,220803016716.194,244843366908.85,269111569260.322,
East Asia & Pacific,EAS,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10195624254.5784,11149335854.6201,13870277127.6704,17544833046.5006,21691759796.0636,21851972612.388,27371811728.0227,34700565649.672,40013862537.9069,43254613315.5011,48545125453.7642,53809608136.431,60724827525.3076,65653563410.6113,73704854528.0422,82641617583.8519,95204739301.1102,118944378975.829,126987288102.516,135410974471.389,,
Europe & Central Asia (excluding high income),ECA,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406410689.598967,744375986.067194,993069495.525322,1192241735.57448,1345077024.58991,2006199645.99241,2793470731.80994,2937805992.70818,3016908932.74496,3619005694.4952,4182410042.37101,5777459722.17652,6374855327.01741,6218227163.96072,6688473180.29441,7807824304.25692,9675595306.07055,11527411883.721,13612162521.2658,17770727473.4644,17551643823.1412,20181996879.1393,22785283665.178,
Europe & Central Asia,ECS,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48416949927.4754,62445723263.153,,109401477630.321,125295250057.916,150816692762.87,177724232736.764,169925237241.901,179192439177.765,206630271137.306,205606142829.239,240257999218.704,278277426407.363,256851694659.287,272737157314.176,313168371472.416,374718311110.464,408909654762.314,453225725501.625,551267621586.489,562646342965.328,636568823917.733,726223709708.619,
Ecuador,ECU,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,13000000,8000000,4000000,11000000,14000000,16000000,53000000,64000000,64000000,87000000,77000000,96000000,85000000,64200000,61000000,96063930,97704377.9420571,102775555.093434,100357625.619625,80074903.2291483,75561690,97185000,196026955.046887,169475977.340582,161897970.405104,159548563.6,143852476.410046,125695914.864901,110543419.1,88382004.19,82010143.6287019,62151875.1794766,59277943.4783567,70976801.629776,82485792.0941048,73225726.175936,72939635.7261405,96832070.175528,94852832.9974545,
"Egypt, Arab Rep.",EGY,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105000000,216000000,211000000,185700000,226000000,243600000,329000000,254300000,247900000,331800000,438100000,386900000,547100000,844900000,1829500000,1012600000,995700000,893600000,1083700000,949000000,1012500000,809900000,890100000,681900000,752400000,836400000,1073100000,1399428000,1655400000,1450600000,1711800000,
Euro area,EMU,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4124707299.47434,5263287614.66917,8573375807.16068,9483743849.13041,10854227034.145,12831534707.4124,22227213969.7722,20367046273.4622,24278686734.725,30239557672.0261,39350474664.671,46756471513.8376,74608848292.518,84408599017.6295,100593739710.186,119813947783.893,115068691627.265,119576243198.888,136331947236.733,134741402701.616,159283812051.139,187777859525.915,168302789836.544,183984219773.664,213664548785.688,264744344779.132,294122739692.98,328505624992.396,405402989959.111,406601202310.997,462400046870.814,531716819130.488,
Eritrea,ERI,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6808773.61208445,6411407.75061625,8241677.40549828,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,ESP,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217441566.066382,292703236.132656,239019572.25869,815606324.697107,841069782.938771,1340114933.53935,1707741780.93752,1837742114.16851,2105439685.95625,,,,,,,,,,,,,,,12593407853.6333,13948855705.2159,12082537813.7647,12909006326.3946,13788477602.1871,15483116832.2985,16079369046.5907,12606386237.4242,15385368793.5786,17190114811.5666,22023672259.3827,22799619245.1663,
Estonia,EST,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5658229.85973046,8531781.06873975,14467746.9857636,19030115.4826753,17123071.7694945,19102016.8754903,22013449.2749043,40516961.6315846,37865200.3802465,38315596.6065921,43367684.3220812,,,,,,353048074.298479,371851232.234063,401920062.04906,464686778.382031,508417252.413768,580867106.525845,646149133.349717,509307639.455325,576274433.6,733775808.036919,961384280.801684,1042233673.3087,1132862514.84037,2112662031.98507,2540359605.46119,3046503919.72029,3522438694.51016,
Ethiopia,ETH,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5400000,17460000,18541978.7007398,25722189.8617984,25691184.6687258,23891625.7228009,36619945.8420878,31515014.5831579,17288912.313131,16969118.9591056,24331941.5017093,21005932.2829433,40730005.6864815,40653676.4198593,55479817.4734745,85316410.3159038,76404207.2904667,99828747.9648381,101376881.602782,128229364.738714,164389330.060169,147230219.589564,125658481.447015,96758828.5712268,74192460.8650938,78200080.9660794,76643904.0010282,132149676.914569,130485959.474176,161522755.663475,151098261.299766,157068953.614144,42591405.0487849,
European Union,EUU,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6440799854.96171,10142283835.095,11047557926.9354,12686370795.2566,15142521193.6652,24509833258.4637,23012454402.9162,27628802110.4465,33567011806.8004,43385680957.3816,52341486675.0377,83761504610.126,95867645973.5509,116883594204.765,139784333947.834,133820256327.07,138804677321.167,160643175068.765,159645023209.303,189240704297.256,221609334852.971,200875331924.79,217644875234.85,252521755847.849,308437418254.763,342616540577.218,379669569539.366,466811797308.328,472185410198.144,536567437409.171,612401919457.187,
Fragile and conflict affected situations,FCS,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1458977384.76385,1867939251.78179,2155605032.38816,2422188024.30745,3395483636.38869,3410853163.49991,4040914774.81721,4435084313.28404,4311268585.12434,4415661675.6022,4751259412.64233,5579349974.31218,6253164307.21319,6579316659.59231,8409451951.71186,8948546596.7843,8264200534.4471,,
Finland,FIN,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,82042511.4197591,149760582.28411,277982113.206443,403030602.765151,391451217.143429,383854897.665975,570340348.598943,511643721.59007,704710567.3,892639974.451801,1007329706.47537,1068400137.46182,1175029683.75151,1492781025.64104,376705455.850178,497881806.673153,703788671.782137,740463532.42895,982663361.603173,1722278217.04011,1732614038.35716,2069876459.87436,8362132319.23115,7136420032.74759,6607064064.21354,6969841034.00293,6122936122.5589,6946549693.10131,8662308412.5387,8380542318.48643,7961005183.90165,8076466887.73835,8592709518.15018,11623859126.1903,12997373951.9188,14902300720.5628,12949594454.329,10980157959.8054,14027830806.7102,
Fiji,FJI,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1483146.06741573,2025783.72507864,1219877.91055245,2195622.17334437,4410500.88372168,4439511.65371809,4621948.32898792,1140169.60022803,4502398.39299011,2516588.51261229,5077108.58665989,23526474.5226106,20894759.4974064,25235168.8995092,25166960.8451625,30178479.6112395,29266427.9528238,22798406.3276755,20706540.8790507,25789696.1446953,12982227.4653864,9734428.20111485,10256680.7687506,20322097.2863379,19614053.9713322,18752442.93,18272511.5468406,22549585.7263756,25358845.7861292,29842398.0335281,23098416.025678,14665092.6131381,12571948.0067506,21831976.2052166,15298161.2304694,10051626.5686609,
France,FRA,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194223449.383603,177853967.210635,283062723.267264,307044785.666429,511098692.280494,564971098.424673,615755105.626305,832296163.435487,1091525831.53848,1189463442.89475,1655475405.72384,9192296448.97874,6926967787.77031,8399310507.72838,11648312563.589,12091419998.8779,12618334412.6231,14863457584.9022,16153770620.1595,16583051039.4244,16004924497.2169,14965707563.3968,14100891166.9769,15136447692.5071,15857893026.6655,16977276994.1866,18926794063.6241,17223836599.3992,18165158340.0892,18627214046.1853,22057565506.0366,21061099232.616,21386065155.3189,25836000082.1933,26081087704.6889,28760462230.0488,30474974664.5929,
Faroe Islands,FRO,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620000,680000,980000,1740000,2150000,2170000,1659201.46529521,3715583.84001094,3408807.51118373,3276869.6179595,5442427.42430306,6519218.74634295,8311793.3295697,9123948.20988999,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1796100,1674500,1644300,1794200,1626700,1535400,,,,,,,,,,,
Gabon,GAB,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1234101.85835544,1507176.88818186,1428891.14883184,144079.573389433,1560827.27763352,1706517.53946618,840337.84590961,618374.88463454,2059530.89054895,1527585.09384677,6051550.30370857,,2470440.35392508,933863.537345748,751504.240906052,6020872.90569791,1344341.07696219,4407209.41507806,2121285.56506404,250801.476131475,2132050.13108776,,,,,,,,,,
United Kingdom,GBR,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,935015173.741404,,,,,2522509847.74065,2398092154.00052,2448717990.22617,2771546711.45033,2845973645.86893,3358008372.50279,4182669205,5159438113.3636,7491039654.0033,8090448441.43515,8053062399.17203,8185167243.85607,11375870257.1918,15409636257.8522,15101644882.8356,18119245167.2589,20749081575.0979,21955061591.8155,19388218708.618,22059484018.6641,25197481559.3923,25952970267.8508,27545379024.6484,30115787957.3487,30520965602.5528,29022085752.0757,30878061477.3818,34312539853.6201,33440121920.7919,37525159313.4336,41452935712.7651,45631287944.361,51082882236.9904,59890153451.3341,
Georgia,GEO,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30200000,15700000,1500000,8273199.24,11220441.93,16406465.3,23109672.23,16443682.5,18614359.86,16829443.51,15002796.52,25459572.47,31752943.49,32490519.67,39141833.83,49662863.79,54508313.77,56384287.62,45003886.3,56227063.75,89887255.67,84555301.81,113798669.7,113848599.1,215876758.3,597239466.3,891966881.3,842273110,
Ghana,GHA,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84097317.3264988,102528360.488027,121816372.907271,117635153.870768,213726465.546278,179543253.422667,130775029.708665,
Gibraltar,GIB,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40000,1409000,9940000,10100000,883000,1139000,2308000,470000,51000,320000,660000,,10650000,11980000,15570000,32670000,32690000,49990000,63620000,23675972.0725255,4541903.18805847,414487.897110809,570000,21660000,50630000,4220000,2660000,6700000,67640000,36860000,
"Gambia, The",GMB,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10316240.7315282,10408653.4533749,,,,,,3731444.20548647,6761219.99883451,7660076.31263685,9301380.95488358,11825537.5377629,12410696.5623474,18262024.4438564,12998573.1923242,8552374.53849453,5625358.94538963,7186422.27902554,2883126.62827902,2085875.77337969,2792112.3322648,2991233.64012253,8812459.50633374,10644228.6930861,10338016.0068453,4463539.52853172,568598.440690884,1472987.99618839,1479038.0865336,
Guinea-Bissau,GNB,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410000,,690000,320000,,,,,2276939.54040607,73984.8189587344,83288.4066037891,,,40000.2503823547,100001.11655743,12140102.8408297,19130115.874551,18790499.5404627,2938139.61005204,14642942.7812846,18617398.0917493,10179736.2642769,9340444.7398146,9136206.552,11799697.1641523,13428489.6904266,8475014.96174276,10981358.2443143,9218614.14195268,13044171.7507932,14974784.2290585,
Equatorial Guinea,GNQ,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,GRC,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352269140.030675,338260517.337245,302102645.046912,252431617.705464,414620122.793493,557301305.144971,514570258.891994,536603699.458642,640456664.040142,823783432.73326,791148476.32325,867320632.089147,970264779.683187,863552758.15451,1005139627.84286,1150793518.70285,893019863.442337,1008040951.82751,1137108538.52966,1219738888.88697,1224199817.00295,1123435613.31218,1421413375.01225,1309118836.05264,1494034221.4259,1777124295.71537,
Grenada,GRD,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9251851.85185185,8718518.51851851,8722222.22222222,11340740.7407407,11729629.6296296,15125925.9259259,32025925.9259259,29567777.7777777,20109629.6296296,14846296.2962963,7685185.18518518,9144444.44444444,9298148.14814814,10592167.037037,11119629.6296296,12654074.074074,13314074.074074,13588888.8888888,11428148.1481481,10321851.8518518,10021481.4814814,9626940.26296296,9223341.9074074,9323475.90851851,7925061.85185185,5897037.9037037,5716512.59259259,5504103.7037037,5716512.59259259,5639748.88888888,5324466.66666666,5344256.29629629,
Greenland,GRL,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67800000,72400000,50600000,4600000,4500000,3700000,29994157,50363884.55,10867500,167400000,181500000,218500000,272400000,411449510,404108460,396673370,460649850,529996850,573598510,644805270,638420620,673826700,742722510,741831990,744308680,668877420,634679460,628913460,604363640,556852050,
Guam,GUM,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38160000,45150000,53160000,60500000,,,,,38200000,41100000,30100000,30500000,32128000,33735000,35421000,37192000,39204385.71,41329308.949614,51246582.211537,63568464.0733543,78882658.9362339,13590000,9065000,7055000,8248000,3474708.51851851,1654075.92592593,350316.666666666,341910,2294530,6846090,4553370,,
High income,HIC,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142599120569.026,164830676500.622,196101800406.094,231120557572.489,224585475449.757,236916589889.985,273619332093.931,280579861718.102,317416586870.383,360776557946.224,343128889975.096,367421925652.343,416153100115.631,491864253096.157,547622099986.933,605036092023.386,726646914324.61,756295746053.552,856469793750.834,958944402015.995,
"Hong Kong SAR, China",HKG,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917326562.231021,535336111.190202,361425588.670024,584451561.976307,821524572.406065,896975432.769695,944684941.547158,948993759.633048,923738747.749045,832865172.012228,1235964548.29067,1278413437.44283,1830411213.18089,2191395015.37213,2402139243.05523,2637210399.74632,2820789803.20843,2841520912.1645,2851384430.02786,2833017008.20864,2951729905.3743,3090731644.78366,3315322365.55335,3760198304.70967,3977656424.12068,4010005169.4618,,
Honduras,HND,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51100000,60500000,67500000,76200000,82500000,59400000,83800000,121500000,116200000,108400000,122875000,149193320,133023920,138153796.193921,137858746.405942,194644066.422524,208840633.528785,212063694.992195,221997258.18173,229894668.465297,227935461.144222,240888895.486044,244159436.429192,256992622.02217,273651448.276416,230761682.758516,186903693.429874,153345181.054352,137062381.181301,108180221.240745,108815359.093104,82617112.2615396,
Heavily indebted poor countries (HIPC),HPC,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781876719.106496,936806255.045677,1108623868.38914,1546485417.28331,1531370149.36014,1767663296.58343,2266493267.18895,2146343862.81753,2289371804.1315,2249169966.95525,2011238792.12592,1887057694.29717,1953203822.90401,2111962634.71852,2008049624.6638,1915815511.02389,1944477507.12416,2090285792.28295,2231380575.81291,,
Croatia,HRV,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49460000,68770000,73946000,84476940.95,128922067.1,148112366.9,117716242.2,136593516.665196,194731928.001607,199025142.140354,272805434.99859,252215149.475676,319647706.72031,336632847.065906,403981635.839333,462529906.556668,417899342.721853,391587563.353164,508579842.741962,470576832.00108,415968983.450067,513562107.038196,537399357.160585,664380965.414597,772181408.940089,941336768.470694,984278602.407997,1093513349.47419,1297146147.8355,1491529169.62933,1868304059.82518,1925467019.37233,
Haiti,HTI,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61600000,32000000,38000000,30000000,18000000,10300000,12600000,17080000,9250000,9920000,9410000,9390000,9460000,16550000,24200000,25500000,26000000,27000000,27000000,26000000,26000000,26000000,21200000,2000000,2000000,2000000,2000000,2000000,
Hungary,HUN,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128004904.179212,135395668.304817,129754313.063581,108519614.807807,164274912.433493,189533339.274295,270622370.350224,324981974.469076,451847121.162406,614454656.414573,673873249.372995,846921213.420135,1239896893.97319,1742841973.53325,1666286773.76519,1655142416.58556,1689745421.33208,1629863237.35797,1863161297.9594,2025838892.95318,1817860267.9318,1926098802.11819,2443060924.15765,2808077609.99697,2823884239.39002,2883996017.45937,3094706187.17351,3461060220.93485,3773944746.75815,4319443950.35233,
IBRD only,IBD,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5943341446.20054,6232345922.75686,6475431813.39429,12484179651.4743,14672558981.2507,16749324898.3667,21782218143.2459,28968140373.1654,36994903936.7652,48360942717.0046,63175645637.1579,82340037266.8986,79506459714.6256,90414821536.7128,106433507054.363,115945633579.026,125260525285.958,134883889745.782,139694349540.96,145649359226.997,154497021818.102,171552152581.015,190426230576.575,203667320282.452,248723577740.867,286964225072.315,315510250981.702,348176418554.502,
IDA & IBRD total,IBT,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17787883740.607,22889886749.2088,30374736584.1794,38913209311.0586,50576227592.2343,65750399571.3042,85705815193.1318,83179516023.4742,94459999212.4792,111225006069.957,121469902071.576,131501799629.075,141458686490.485,145853209681.672,151786552140.203,160681014691.958,178051279445.065,197139816804.045,210219644703.214,256922316525.799,295977617897.922,324535680900.403,358177020024.024,
IDA total,IDA,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1918305374.29345,2215284875.22969,2574753934.14632,3365777926.23324,3673056308.84856,4045177675.76641,4791499015.59395,5524268492.55031,6241274343.11711,6574796744.70314,6158860140.71178,6137192913.20673,6183992873.8559,6499126864.04981,6713586227.47024,6552324420.76198,8198738784.93267,9013392825.60665,9025429918.70045,10000601469.5213,
IDA blend,IDB,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340065203.607676,533007306.31528,806334163.382641,789429206.564408,892268925.795268,1160874157.81942,1270298413.08637,1189584595.07887,1399859049.8321,1660372594.30573,1999126190.73495,2240168158.91517,1912738002.28568,1950537692.81417,2327961257.03849,2511372686.51316,2732088080.05603,3037987166.37607,4110889594.80118,4556937374.52987,4595925408.31501,5806740064.06875,
Indonesia,IDN,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49000000,70000000,77000000,240000000,104000000,79000000,96000000,82000000,81000000,173570000,247690000,973130000,1145550000,1220351167.68688,1483654107.64582,1273814236.94062,1156598415.45835,1239735941.3016,1657659081.69915,1293799019.15299,1040657090.76666,1139881727.86062,971123819.057732,970374887.14814,996737954.431734,1225741464.47531,1320695756.1112,1275840785.43251,1717925589.40651,2372420319.15192,2773687950.53508,3760052544.72142,
IDA only,IDX,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1111971210.91081,1425855668.66528,1682485008.35105,2204903768.41382,2402757895.76219,2855593080.68754,3391639965.76186,3863895898.24457,4242148152.38217,4334628585.78797,4246122138.4261,4186655220.39256,3856031616.81741,3987754177.53665,3981498147.41421,3514337254.38591,4087849190.13148,4456455451.07677,4429504510.38545,,
